Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),Return,Lagged_Return
2014-12-17,1199.0,1195.75,763.16,761.43,962.357,960.442,-0.5613305613305641,-0.5581972296878179
2014-12-18,1210.75,1199.0,773.642,765.694,982.034,976.384,0.2717959439682227,-0.5613305613305641
2014-12-19,1197.5,1195.5,764.882,764.386,975.799,973.693,-0.29190992493745016,0.2717959439682227
2014-12-22,1195.25,1195.25,765.009,765.303,975.078,974.839,-0.02091175240485077,-0.29190992493745016
2014-12-23,1179.5,1175.75,757.498,758.793,964.116,966.185,-1.6314578540054359,-0.02091175240485077
2014-12-29,1194.0,1185.5,766.859,763.263,978.288,972.678,0.8292579204763006,0.0
2014-12-30,1186.5,1206.0,764.497,775.214,976.543,990.229,1.7292281737663506,0.8292579204763006
2015-01-02,1184.25,1172.0,766.406,760.792,983.351,974.879,-2.819237147595355,0.0
2015-01-05,1192.0,1200.0,779.901,788.022,998.911,1005.53,2.3890784982935065,-2.819237147595355
2015-01-06,1211.0,1210.25,797.078,797.161,1017.305,1014.715,0.854166666666667,2.3890784982935065
2015-01-07,1213.75,1210.5,802.373,802.293,1023.83,1023.679,0.020656889072512286,0.854166666666667
2015-01-08,1206.5,1215.5,800.969,805.874,1025.064,1030.521,0.41305245766212195,0.020656889072512286
2015-01-09,1211.25,1217.75,799.611,803.902,1025.093,1030.769,0.18510900863841773,0.41305245766212195
2015-01-12,1222.0,1226.5,808.094,808.504,1035.769,1035.72,0.7185382878259094,0.18510900863841773
2015-01-13,1239.0,1231.5,820.965,812.71,1049.911,1047.283,0.40766408479413485,0.7185382878259094
2015-01-14,1228.75,1235.0,808.761,812.126,1044.989,1049.01,0.2842062525375555,0.40766408479413485
2015-01-15,1235.25,1259.0,811.757,827.963,1055.408,1082.173,1.9433198380566896,0.2842062525375555
2015-01-16,1258.25,1277.5,826.763,843.847,1082.366,1107.211,1.4694201747418534,1.9433198380566896
2015-01-19,1275.5,1273.75,841.414,839.872,1099.853,1096.076,-0.29354207436399493,1.4694201747418534
2015-01-20,1292.25,1288.75,852.351,848.923,1113.625,1112.142,1.177625122669279,-0.29354207436399493
2015-01-21,1298.0,1293.5,859.318,855.546,1121.673,1110.11,0.36857419980600437,1.177625122669279
2015-01-22,1287.0,1295.75,848.441,857.261,1107.955,1130.179,0.17394665635872553,0.36857419980600437
2015-01-23,1293.5,1294.75,863.485,862.132,1150.289,1148.957,-0.07717538105344035,0.17394665635872553
2015-01-26,1282.75,1281.25,854.597,850.99,1141.541,1136.263,-1.0426723305657415,-0.07717538105344035
2015-01-27,1279.0,1288.5,848.481,848.926,1132.961,1133.644,0.5658536585365859,-1.0426723305657415
2015-01-28,1287.0,1288.0,846.711,848.82,1131.926,1138.614,-0.038804811796666616,0.5658536585365859
2015-01-29,1275.5,1268.75,842.248,839.398,1129.361,1119.025,-1.4945652173913082,-0.038804811796666616
2015-01-30,1263.5,1260.25,837.42,838.155,1114.984,1114.378,-0.6699507389162584,-1.4945652173913082
2015-02-02,1274.25,1272.5,847.917,844.225,1122.687,1120.553,0.9720293592541118,-0.6699507389162584
2015-02-03,1281.0,1264.25,851.842,837.085,1128.933,1104.92,-0.648330058939095,0.9720293592541118
2015-02-04,1269.25,1268.5,835.308,833.169,1108.08,1111.354,0.3361676883527842,-0.648330058939095
2015-02-05,1263.75,1259.25,828.797,823.254,1106.708,1101.61,-0.7292077256602303,0.3361676883527842
2015-02-06,1264.0,1241.0,824.742,812.971,1103.641,1094.646,-1.449275362318836,-0.7292077256602303
2015-02-09,1242.25,1238.5,816.196,813.358,1096.184,1092.152,-0.20145044319097583,-1.449275362318836
2015-02-10,1237.5,1234.5,812.968,810.039,1096.783,1091.078,-0.32297133629390906,-0.20145044319097583
2015-02-11,1235.5,1223.75,807.728,802.143,1092.396,1082.956,-0.8707978938841676,-0.32297133629390906
2015-02-12,1225.25,1222.5,803.127,796.106,1080.753,1074.159,-0.10214504596527396,-0.8707978938841676
2015-02-13,1225.75,1232.5,795.838,799.909,1073.101,1079.531,0.8179959100204526,-0.10214504596527396
2015-02-16,1233.5,1229.25,801.911,798.993,1081.117,1077.344,-0.26369168356997763,0.8179959100204526
2015-02-17,1221.75,1209.5,793.86,788.41,1072.557,1060.779,-1.6066707341875097,-0.26369168356997763
2015-02-18,1206.5,1206.0,781.766,781.848,1059.356,1062.321,-0.2893757751136872,-1.6066707341875097
2015-02-19,1217.75,1209.5,788.596,783.913,1068.295,1062.549,0.29021558872304176,-0.2893757751136872
2015-02-20,1203.5,1208.25,782.51,786.877,1061.381,1069.721,-0.10334849111203193,0.29021558872304176
2015-02-23,1193.5,1204.5,777.119,780.622,1055.168,1062.732,-0.3103662321539469,-0.10334849111203193
2015-02-24,1195.5,1192.5,774.589,773.597,1057.965,1054.47,-0.9962640099626441,-0.3103662321539469
2015-02-25,1206.5,1204.75,777.986,777.659,1062.06,1061.267,1.0272536687631062,-0.9962640099626441
2015-02-26,1220.0,1208.25,785.576,783.865,1073.66,1076.392,0.2905167047105195,1.0272536687631062
2015-02-27,1205.0,1214.0,782.773,787.545,1073.592,1085.479,0.4758948893027082,0.2905167047105195
2015-03-02,1216.75,1212.5,789.482,788.413,1084.931,1081.334,-0.12355848434926209,0.4758948893027082
2015-03-03,1207.75,1212.75,786.142,787.909,1081.196,1083.296,0.020618556701035295,-0.12355848434926209
2015-03-04,1204.25,1199.5,785.193,784.346,1082.667,1082.288,-1.0925582354153751,0.020618556701035295
2015-03-05,1199.75,1202.0,786.463,788.61,1086.041,1088.965,0.20842017507294308,-1.0925582354153751
2015-03-06,1196.5,1175.75,787.845,779.83,1090.602,1082.942,-2.1838602329450896,0.20842017507294308
2015-03-09,1173.75,1168.5,776.855,773.79,1077.972,1077.107,-0.6166276844567276,-2.1838602329450896
2015-03-10,1161.0,1162.0,770.405,770.608,1079.398,1081.937,-0.5562687205819428,-0.6166276844567276
2015-03-11,1158.75,1150.0,769.422,770.261,1096.056,1088.397,-1.03270223752151,-0.5562687205819428
2015-03-12,1161.25,1152.25,774.476,771.148,1094.899,1083.706,0.19565217391304124,-1.03270223752151
2015-03-13,1156.5,1152.0,779.575,782.343,1091.244,1096.099,-0.02169668040790107,0.19565217391304124
2015-03-16,1157.0,1150.75,782.127,778.849,1097.671,1088.9,-0.10850694444444198,-0.02169668040790107
2015-03-17,1154.75,1150.75,781.504,780.222,1087.54,1084.335,0.0,-0.10850694444444198
2015-03-18,1149.0,1147.25,782.911,782.785,1080.497,1081.291,-0.3041494677384349,0.0
2015-03-19,1164.0,1166.0,781.103,789.812,1091.523,1094.425,1.6343429941163556,-0.3041494677384349
2015-03-20,1171.75,1183.1,794.73,795.335,1096.17,1096.96,1.4665523156089044,1.6343429941163556
2015-03-23,1181.4,1186.25,791.77,794.328,1086.15,1085.61,0.26624968303610164,1.4665523156089044
2015-03-24,1193.25,1191.5,798.962,801.008,1085.56,1091.72,0.4425711275026334,0.26624968303610164
2015-03-25,1192.55,1195.6,801.176,803.333,1088.89,1090.48,0.34410407049936254,0.4425711275026334
2015-03-26,1209.4,1203.15,809.234,810.912,1097.26,1100.68,0.6314821010371618,0.34410407049936254
2015-03-27,1198.0,1195.75,805.324,802.086,1106.7,1099.14,-0.6150521547604315,0.6314821010371618
2015-03-30,1187.4,1185.5,800.36,802.26,1095.01,1095.1,-0.8572025925151605,-0.6150521547604315
2015-03-31,1179.25,1187.0,797.95,802.79,1098.84,1106.22,0.1265288907633888,-0.8572025925151605
2015-04-01,1181.25,1197.0,800.36,809.55,1099.5,1112.97,0.8424599831508006,0.1265288907633888
2015-04-02,1201.5,1198.5,811.11,808.75,1110.91,1102.68,0.12531328320801727,0.8424599831508006
2015-04-07,1208.5,1211.0,813.63,813.02,1113.82,1114.38,1.0429703796412282,0.12531328320801727
2015-04-08,1211.1,1207.25,811.4,806.99,1113.66,1112.95,-0.3096614368290673,1.0429703796412282
2015-04-09,1196.0,1194.8,808.49,808.8,1113.33,1114.34,-1.0312694139573475,-0.3096614368290673
2015-04-10,1201.9,1207.35,820.58,824.41,1133.49,1137.8,1.0503850016739147,-1.0312694139573475
2015-04-13,1197.85,1198.9,820.54,818.64,1136.72,1132.53,-0.6998799022652769,1.0503850016739147
2015-04-14,1191.45,1194.75,814.33,808.14,1127.95,1118.97,-0.34615063808491886,-0.6998799022652769
2015-04-15,1189.85,1192.9,808.58,806.65,1123.56,1120.99,-0.1548441096463571,-0.34615063808491886
2015-04-16,1204.6,1204.35,811.4,807.99,1131.19,1123.07,0.9598457540447525,-0.1548441096463571
2015-04-17,1204.55,1203.35,801.86,802.26,1113.83,1116.28,-0.08303234109685587,0.9598457540447525
2015-04-20,1203.25,1196.5,806.31,803.05,1120.34,1114.42,-0.5692441932937164,-0.08303234109685587
2015-04-21,1197.7,1195.3,804.58,802.79,1120.26,1118.2,-0.10029251984956522,-0.5692441932937164
2015-04-22,1202.4,1189.25,799.19,791.51,1113.44,1108.86,-0.5061490839119887,-0.10029251984956522
2015-04-23,1187.75,1185.75,792.31,790.0,1107.92,1101.77,-0.2943031322261924,-0.5061490839119887
2015-04-24,1192.15,1183.0,788.04,782.29,1097.49,1093.95,-0.23192072527935537,-0.2943031322261924
2015-04-27,1182.75,1200.0,780.85,791.0,1090.52,1103.93,1.4370245139475823,-0.23192072527935537
2015-04-28,1201.4,1209.0,788.17,789.19,1100.56,1103.15,0.7500000000000062,1.4370245139475823
2015-04-29,1204.8,1209.0,783.99,784.21,1095.45,1091.8,0.0,0.7500000000000062
2015-04-30,1204.3,1180.25,779.73,768.42,1075.99,1059.71,-2.3779983457402842,0.0
2015-05-01,1179.0,1175.95,771.04,773.74,1049.24,1044.41,-0.364329591188306,-2.3779983457402842
2015-05-05,1187.4,1197.0,785.59,789.461,1070.936,1075.834,1.7900420936264316,-0.364329591188306
2015-05-06,1191.25,1194.25,785.22,782.909,1063.14,1053.92,-0.22974101921470202,1.7900420936264316
2015-05-07,1183.0,1187.0,776.935,781.808,1039.84,1053.239,-0.6070755704416952,-0.22974101921470202
2015-05-08,1185.25,1186.0,767.463,769.568,1054.258,1056.194,-0.08424599831508006,-0.6070755704416952
2015-05-11,1184.75,1189.25,768.37,764.484,1062.199,1065.947,0.2740303541315381,-0.08424599831508006
2015-05-12,1184.45,1191.5,755.485,761.099,1051.069,1058.899,0.1891948707168467,0.2740303541315381
2015-05-13,1193.0,1210.5,761.546,770.81,1062.428,1068.049,1.5946286193873282,0.1891948707168467
2015-05-14,1214.75,1225.0,768.914,775.955,1063.588,1074.844,1.197852127220167,1.5946286193873282
2015-05-15,1216.3,1220.5,772.953,774.589,1071.229,1073.557,-0.3673469387755146,1.197852127220167
2015-05-18,1228.15,1223.5,784.122,780.841,1079.408,1078.544,0.2458009012699769,-0.3673469387755146
2015-05-19,1219.65,1214.3,785.313,782.536,1090.239,1088.595,-0.7519411524315567,0.2458009012699769
2015-05-20,1206.75,1210.5,777.57,777.731,1085.329,1090.197,-0.31293749485299394,-0.7519411524315567
2015-05-21,1209.6,1205.0,772.599,768.752,1084.357,1082.392,-0.4543577034283319,-0.31293749485299394
2015-05-22,1211.0,1204.1,772.962,776.275,1083.451,1092.6,-0.07468879668051098,-0.4543577034283319
2015-05-26,1194.0,1185.4,774.771,771.042,1095.564,1087.298,-1.5530271572128385,-0.07468879668051098
2015-05-27,1187.85,1185.85,770.643,773.359,1088.074,1092.144,0.03796186941116275,-1.5530271572128385
2015-05-28,1189.45,1185.0,775.935,775.65,1087.075,1087.805,-0.07167854281737718,0.03796186941116275
2015-05-29,1190.4,1191.4,778.243,778.896,1083.857,1082.648,0.5400843881856687,-0.07167854281737718
2015-06-01,1187.3,1199.9,780.4,788.034,1088.293,1097.628,0.7134463656202739,0.5400843881856687
2015-06-02,1188.75,1192.8,779.905,778.361,1083.168,1070.952,-0.5917159763313751,0.7134463656202739
2015-06-03,1186.6,1190.0,777.601,776.762,1067.23,1059.331,-0.23474178403755097,-0.5917159763313751
2015-06-04,1182.45,1176.0,766.555,764.629,1041.76,1042.137,-1.17647058823529,-0.23474178403755097
2015-06-05,1175.9,1164.6,767.819,765.001,1044.251,1050.277,-0.9693877551020469,-1.17647058823529
2015-06-08,1173.4,1172.8,769.846,767.564,1053.321,1047.564,0.7041044135325469,-0.9693877551020469
2015-06-09,1181.0,1177.4,772.4,768.839,1046.754,1046.345,0.392223738062758,0.7041044135325469
2015-06-10,1186.0,1188.5,767.861,765.367,1049.186,1049.865,0.9427552233735259,0.392223738062758
2015-06-11,1180.5,1178.5,763.509,760.568,1049.193,1049.842,-0.8413967185528004,0.9427552233735259
2015-06-12,1179.25,1182.8,761.273,763.442,1055.682,1053.86,0.3648705982180589,-0.8413967185528004
2015-06-15,1178.25,1181.4,760.014,760.721,1049.572,1051.208,-0.1183632059519657,0.3648705982180589
2015-06-16,1182.1,1177.75,759.363,752.845,1050.056,1046.842,-0.30895547655325206,-0.1183632059519657
2015-06-17,1178.5,1178.0,748.92,748.816,1045.65,1045.67,0.02122691572914448,-0.30895547655325206
2015-06-18,1198.0,1201.85,752.418,756.19,1050.647,1054.301,2.0246179966044053,0.02122691572914448
2015-06-19,1198.15,1203.4,755.645,757.427,1058.857,1060.732,0.1289678412447648,2.0246179966044053
2015-06-22,1193.7,1185.5,752.53,748.611,1052.135,1043.161,-1.4874522187136474,0.1289678412447648
2015-06-23,1183.35,1178.0,749.169,748.435,1052.241,1055.603,-0.6326444538169551,-1.4874522187136474
2015-06-24,1175.75,1173.75,744.711,745.641,1048.934,1049.256,-0.3607809847198662,-0.6326444538169551
2015-06-25,1174.6,1172.65,748.797,744.682,1052.509,1048.319,-0.09371671991479369,-0.3607809847198662
2015-06-26,1174.4,1170.5,745.888,743.67,1048.384,1045.836,-0.18334541423272732,-0.09371671991479369
2015-06-29,1176.5,1176.0,749.101,747.806,1060.818,1056.651,0.46988466467321466,-0.18334541423272732
2015-06-30,1175.0,1171.0,747.075,743.516,1053.009,1046.19,-0.42517006802721413,0.46988466467321466
2015-07-01,1171.7,1168.0,748.379,747.305,1053.261,1055.152,-0.2561912894961549,-0.42517006802721413
2015-07-02,1164.3,1165.25,745.701,745.927,1051.239,1050.295,-0.23544520547945647,-0.2561912894961549
2015-07-03,1168.25,1167.95,747.441,748.206,1051.104,1052.207,0.2317099334906647,-0.23544520547945647
2015-07-06,1164.25,1166.0,748.425,749.189,1053.429,1055.729,-0.1669592020206334,0.2317099334906647
2015-07-07,1166.25,1156.25,752.104,748.867,1063.224,1056.225,-0.836192109777012,-0.1669592020206334
2015-07-08,1154.25,1158.5,749.464,754.134,1045.611,1050.365,0.19459459459458817,-0.836192109777012
2015-07-09,1162.1,1164.25,755.371,755.54,1053.963,1052.239,0.49633146309884246,0.19459459459458817
2015-07-10,1162.4,1159.3,750.299,746.803,1041.204,1036.153,-0.42516641614773754,0.49633146309884246
2015-07-13,1154.95,1154.0,741.589,742.648,1043.127,1044.297,-0.45717243163977406,-0.42516641614773754
2015-07-14,1153.2,1157.4,745.274,743.019,1046.888,1048.75,0.2946273830155999,-0.45717243163977406
2015-07-15,1154.75,1147.4,739.087,735.961,1047.582,1047.041,-0.8640055296353921,0.2946273830155999
2015-07-16,1145.1,1144.4,732.794,732.815,1050.117,1048.658,-0.2614606937423769,-0.8640055296353921
2015-07-17,1143.0,1132.8,730.678,727.6,1049.25,1044.296,-1.0136315973436005,-0.2614606937423769
2015-07-20,1115.0,1104.6,717.411,709.806,1029.167,1018.299,-2.4894067796610186,-1.0136315973436005
2015-07-21,1108.0,1105.6,711.465,710.677,1021.151,1014.358,0.09053050878145008,-2.4894067796610186
2015-07-22,1096.8,1088.6,702.379,696.637,1002.468,999.495,-1.5376266280752504,0.09053050878145008
2015-07-23,1101.65,1097.4,705.914,705.247,1003.69,998.135,0.8083777328679265,-1.5376266280752504
2015-07-24,1083.75,1080.8,699.893,697.425,990.042,985.772,-1.5126663021687747,0.8083777328679265
2015-07-27,1098.6,1100.0,708.386,706.532,992.412,990.589,1.77646188008882,-1.5126663021687747
2015-07-28,1095.6,1096.2,702.128,702.197,990.06,991.857,-0.3454545454545377,1.77646188008882
2015-07-29,1096.75,1090.25,701.651,695.357,991.009,988.082,-0.5427841634738195,-0.3454545454545377
2015-07-30,1085.65,1087.5,695.395,696.067,989.744,994.786,-0.2522357257509711,-0.5427841634738195
2015-07-31,1080.05,1098.4,694.186,701.606,985.447,990.174,1.0022988505747232,-0.2522357257509711
2015-08-03,1093.0,1091.9,699.99,699.376,995.9,995.396,-0.5917698470502497,1.0022988505747232
2015-08-04,1092.6,1090.65,701.104,698.664,996.625,994.393,-0.11447934792563341,-0.5917698470502497
2015-08-05,1086.5,1085.1,697.816,694.864,1000.184,997.793,-0.5088708568285139,-0.11447934792563341
2015-08-06,1085.0,1089.75,694.556,702.249,996.053,998.397,0.4285319325407988,-0.5088708568285139
2015-08-07,1091.35,1093.5,703.008,708.271,998.993,1005.471,0.34411562284928365,0.4285319325407988
2015-08-10,1094.8,1097.0,707.738,706.511,998.495,999.863,0.32007315957933713,0.34411562284928365
2015-08-11,1113.25,1108.25,713.736,711.146,1008.973,1001.536,1.0255241567912465,0.32007315957933713
2015-08-12,1116.8,1119.0,717.185,716.71,1003.234,1000.85,0.9699977441912866,1.0255241567912465
2015-08-13,1117.35,1116.75,715.562,716.646,1005.535,1004.543,-0.20107238605897582,0.9699977441912866
2015-08-14,1116.75,1118.25,715.292,714.948,1002.109,1003.59,0.1343183344526544,-0.20107238605897582
2015-08-17,1117.3,1118.8,714.341,716.124,1006.169,1009.383,0.04918399284596919,0.1343183344526544
2015-08-18,1119.15,1111.45,714.131,708.336,1011.295,1006.794,-0.6569538791562302,0.04918399284596919
2015-08-19,1123.2,1126.15,716.898,719.493,1017.714,1020.618,1.3225966080345541,-0.6569538791562302
2015-08-20,1137.95,1147.7,728.544,733.003,1019.806,1027.714,1.913599431692048,1.3225966080345541
2015-08-21,1149.35,1156.5,732.747,737.07,1021.327,1023.768,0.7667508930905287,1.913599431692048
2015-08-24,1153.5,1166.5,734.339,739.625,1005.93,999.957,0.8646779074794608,0.7667508930905287
2015-08-25,1154.25,1137.5,730.561,722.314,999.351,992.107,-2.486069438491212,0.8646779074794608
2015-08-26,1134.4,1120.75,724.625,719.49,990.051,984.712,-1.472527472527474,-2.486069438491212
2015-08-27,1128.5,1119.0,728.911,725.869,999.38,993.96,-0.15614543832255245,-1.472527472527474
2015-08-28,1125.5,1135.0,730.987,738.62,998.226,1010.551,1.4298480786416379,-0.15614543832255245
2015-09-01,1141.9,1142.3,744.103,744.485,1012.233,1013.351,0.6431718061673974,1.4298480786416379
2015-09-02,1140.0,1137.75,746.464,743.725,1010.728,1012.233,-0.39831918060053706,0.6431718061673974
2015-09-03,1130.05,1128.0,739.634,739.236,1005.875,1013.705,-0.856954515491104,-0.39831918060053706
2015-09-04,1125.0,1118.25,737.947,735.836,1009.874,1005.937,-0.8643617021276584,-0.856954515491104
2015-09-07,1121.0,1119.5,734.745,732.897,1004.03,1003.451,0.11178180192263909,-0.8643617021276584
2015-09-08,1120.85,1121.15,728.274,729.464,1003.492,1003.176,0.1473872264403875,0.11178180192263909
2015-09-09,1122.3,1109.85,730.379,721.76,1002.501,996.006,-1.0078936805958283,0.1473872264403875
2015-09-10,1107.75,1109.5,720.324,719.613,989.725,989.124,-0.0315357931251925,-1.0078936805958283
2015-09-11,1106.35,1100.25,716.873,712.92,980.85,974.147,-0.8337088778729185,-0.0315357931251925
2015-09-14,1108.0,1104.8,716.966,717.775,977.978,976.446,0.41354237673256744,-0.8337088778729185
2015-09-15,1105.5,1105.95,716.485,719.036,977.108,978.068,0.10409123823316158,0.41354237673256744
2015-09-16,1109.75,1117.6,719.822,722.664,987.542,990.736,1.0533930105339095,0.10409123823316158
2015-09-17,1118.15,1117.5,720.643,718.834,987.46,987.147,-0.00894774516820851,1.0533930105339095
2015-09-18,1136.0,1141.5,726.25,730.887,992.313,1000.57,2.147651006711415,-0.00894774516820851
2015-09-21,1136.85,1133.25,732.861,730.257,1007.265,1007.602,-0.7227332457293012,2.147651006711415
2015-09-22,1129.3,1122.9,729.663,729.724,1009.114,1007.627,-0.9133024487094521,-0.7227332457293012
2015-09-23,1124.6,1131.35,734.769,741.918,1010.967,1011.579,0.7525158072847038,-0.9133024487094521
2015-09-24,1134.45,1154.5,742.733,756.751,1012.314,1025.63,2.0462279577496023,0.7525158072847038
2015-09-25,1145.5,1146.65,752.183,754.996,1027.631,1025.764,-0.6799480294499727,2.0462279577496023
2015-09-28,1137.5,1131.05,747.225,744.822,1016.26,1012.442,-1.360484890768776,-0.6799480294499727
2015-09-29,1124.6,1132.1,741.356,746.99,1001.157,1007.924,0.09283409221518824,-1.360484890768776
2015-09-30,1122.5,1114.0,739.119,734.538,1000.802,996.021,-1.5987986926949804,0.09283409221518824
2015-10-01,1114.2,1119.0,735.688,737.203,998.656,999.196,0.4488330341113178,-1.5987986926949804
2015-10-02,1106.3,1140.75,730.207,750.123,990.864,1009.469,1.943699731903492,0.4488330341113178
2015-10-05,1134.35,1139.75,746.283,751.219,1006.432,1016.273,-0.08766162612316997,1.943699731903492
2015-10-06,1136.9,1147.5,749.193,755.133,1014.546,1022.955,0.6799736784382615,-0.08766162612316997
2015-10-07,1147.9,1144.6,750.433,747.811,1021.445,1018.418,-0.2527233115468541,0.6799736784382615
2015-10-08,1143.3,1140.0,745.306,746.171,1011.591,1013.829,-0.40188712213873323,-0.2527233115468541
2015-10-09,1151.5,1151.55,749.016,751.444,1016.418,1014.269,1.013157894736838,-0.40188712213873323
2015-10-12,1164.2,1164.9,758.14,758.695,1021.542,1024.493,1.159307020971756,1.013157894736838
2015-10-13,1154.4,1165.2,757.157,765.773,1014.946,1024.352,0.02575328354363915,1.159307020971756
2015-10-14,1173.7,1173.9,764.775,761.407,1028.524,1027.978,0.7466529351184414,0.02575328354363915
2015-10-15,1183.35,1184.25,764.166,766.952,1034.08,1040.413,0.881676463071801,0.7466529351184414
2015-10-16,1176.35,1180.85,761.318,764.008,1035.337,1038.521,-0.2871015410597533,0.881676463071801
2015-10-19,1171.65,1175.4,757.859,759.302,1032.928,1037.927,-0.46153194732606595,-0.2871015410597533
2015-10-20,1173.7,1177.75,757.861,760.796,1032.868,1037.757,0.19993193806362441,-0.46153194732606595
2015-10-21,1174.4,1167.1,759.884,755.698,1035.078,1028.237,-0.904266610061566,0.19993193806362441
2015-10-22,1166.45,1167.0,753.935,757.3,1031.298,1044.95,-0.008568246080020714,-0.904266610061566
2015-10-23,1171.55,1161.25,760.697,756.761,1052.842,1053.957,-0.49271636675235486,-0.008568246080020714
2015-10-26,1168.5,1166.4,761.958,759.202,1058.856,1056.235,0.4434876210979599,-0.49271636675235486
2015-10-27,1165.75,1165.7,759.52,762.144,1054.548,1055.696,-0.06001371742112571,0.4434876210979599
2015-10-28,1171.5,1179.6,765.937,769.622,1058.983,1065.198,1.192416573732502,-0.06001371742112571
2015-10-29,1159.0,1148.6,759.278,751.087,1057.337,1048.136,-2.628009494743977,1.192416573732502
2015-10-30,1147.75,1142.35,748.037,742.075,1042.698,1033.287,-0.5441406930175918,-2.628009494743977
2015-11-02,1135.8,1134.0,733.863,733.221,1030.859,1027.826,-0.7309493587779547,-0.5441406930175918
2015-11-03,1130.9,1123.1,733.946,730.947,1029.823,1026.6,-0.9611992945326331,-0.7309493587779547
2015-11-04,1118.0,1114.7,724.985,724.749,1024.091,1024.399,-0.7479298370581255,-0.9611992945326331
2015-11-05,1107.3,1106.3,719.61,725.728,1019.801,1017.849,-0.7535659818785456,-0.7479298370581255
2015-11-06,1107.7,1088.9,731.638,722.202,1018.809,1013.496,-1.5728102684624323,-0.7535659818785456
2015-11-09,1095.6,1089.6,725.948,722.259,1015.902,1015.707,0.06428505831570508,-1.5728102684624323
2015-11-10,1092.5,1087.1,723.223,719.553,1017.225,1017.55,-0.22944199706314006,0.06428505831570508
2015-11-11,1088.6,1085.9,718.358,714.949,1013.17,1010.187,-0.1103854291233386,-0.22944199706314006
2015-11-12,1087.6,1087.4,716.21,713.892,1014.032,1007.738,0.13813426650703953,-0.1103854291233386
2015-11-13,1083.75,1081.5,712.08,710.788,1006.595,1008.697,-0.5425786279198208,0.13813426650703953
2015-11-16,1094.5,1084.75,719.888,713.886,1020.323,1012.768,0.30050855293572987,-0.5425786279198208
2015-11-17,1080.8,1079.2,710.503,708.881,1013.598,1011.387,-0.5116386264116146,0.30050855293572987
2015-11-18,1070.5,1067.75,702.739,701.752,1002.951,1001.336,-1.0609710896960722,-0.5116386264116146
2015-11-19,1073.1,1082.6,703.05,707.744,1004.188,1010.265,1.3907749941465708,-1.0609710896960722
2015-11-20,1085.15,1081.75,709.26,709.402,1014.799,1012.187,-0.07851468686495,1.3907749941465708
2015-11-23,1068.35,1070.5,705.31,705.657,1005.908,1006.062,-1.0399815114397915,-0.07851468686495
2015-11-24,1073.0,1076.4,709.668,713.947,1008.316,1011.369,0.5511443250817427,-1.0399815114397915
2015-11-25,1072.2,1068.0,711.232,708.07,1011.104,1009.5,-0.7803790412486133,0.5511443250817427
2015-11-26,1070.5,1071.0,710.305,708.45,1009.406,1008.451,0.2808988764045006,-0.7803790412486133
2015-11-27,1064.65,1057.4,707.726,702.102,1005.786,999.504,-1.2698412698412653,0.2808988764045006
2015-11-30,1055.65,1061.9,703.052,705.722,998.203,1003.734,0.4255721581237104,-1.2698412698412653
2015-12-01,1069.25,1065.4,708.547,706.557,1009.25,1002.399,0.3295978905734964,0.4255721581237104
2015-12-02,1066.9,1055.4,708.798,705.316,1007.674,998.227,-0.9386146048432464,0.3295978905734964
2015-12-03,1050.6,1055.45,703.13,701.704,994.745,975.597,0.004737540269084128,-0.9386146048432464
2015-12-04,1063.0,1079.25,702.601,712.964,977.561,986.157,2.2549623383390838,0.004737540269084128
2015-12-07,1082.7,1075.8,718.257,713.916,1001.804,994.132,-0.3196664350243239,2.2549623383390838
2015-12-08,1071.75,1072.1,714.786,715.735,988.426,986.066,-0.34393009853133094,-0.3196664350243239
2015-12-09,1078.4,1081.0,715.38,713.861,985.605,984.831,0.8301464415632953,-0.34393009853133094
2015-12-10,1072.0,1071.0,706.402,705.51,979.443,977.056,-0.9250693802035137,0.8301464415632953
2015-12-11,1067.2,1072.5,704.934,704.758,973.856,976.154,0.1400560224089631,-0.9250693802035137
2015-12-14,1068.0,1068.25,703.673,705.372,973.964,971.445,-0.39627039627039284,0.1400560224089631
2015-12-15,1069.15,1061.5,705.314,701.609,969.531,968.831,-0.6318745611982202,-0.39627039627039284
2015-12-16,1065.75,1075.25,710.334,715.784,975.649,983.85,1.2953367875647714,-0.6318745611982202
2015-12-17,1065.85,1049.4,713.062,703.847,982.713,967.456,-2.4040920716112413,1.2953367875647714
2015-12-18,1055.25,1062.5,707.059,712.657,974.512,979.805,1.248332380407846,-2.4040920716112413
2015-12-21,1071.15,1078.75,719.472,723.314,987.099,989.815,1.5294117647058902,1.248332380407846
2015-12-22,1077.0,1074.9,723.183,724.659,985.091,979.945,-0.3568945538818036,1.5294117647058902
2015-12-23,1071.5,1068.25,720.655,718.019,980.347,979.486,-0.6186622011350007,-0.3568945538818036
2015-12-29,1067.25,1070.1,718.459,722.687,972.892,979.075,0.17318043529135352,0.0
2015-12-30,1067.8,1060.0,720.531,714.753,977.264,970.729,-0.9438370245771321,0.17318043529135352
2016-01-04,1072.7,1082.25,725.019,734.956,982.299,998.418,2.099056603773586,0.0
2016-01-05,1078.0,1077.0,734.311,734.508,1000.747,1003.396,-0.485100485100487,2.099056603773586
2016-01-06,1083.85,1091.4,739.837,745.692,1009.665,1015.312,1.3370473537604566,-0.485100485100487
